asset_id,timestamp,value,,,,,,,
19,9/19/2021 11:12,1,,,,,,,
16,9/19/2021 11:36,4,,,,,,,
11,9/19/2021 12:00,1,,,,,,,
31,9/19/2021 12:24,2,,,,,,,
26,9/19/2021 12:48,4,,,,,,,
26,9/19/2021 13:12,1,,,,,,,
36,9/19/2021 13:36,4,,,,,,,
33,9/19/2021 14:00,3,,,,,,,
2,9/19/2021 14:24,4,,,,,,,
3,9/19/2021 14:48,2,,,,,,,
10,9/19/2021 15:12,1,,,,,,,
8,9/19/2021 15:36,2,,,,,,,
3,9/19/2021 16:00,2,,,,,,,
38,9/19/2021 16:24,1,,,,,,,
40,9/19/2021 16:48,4,,,,,,,
1,9/19/2021 17:12,4,,,,,,,
10,9/19/2021 17:36,3,,,,,,,
9,9/19/2021 18:00,3,,,,,,,
26,9/19/2021 18:24,3,,,,,,,
7,9/19/2021 18:48,3,,,,,,,
7,9/19/2021 19:12,2,,,,,,,
8,9/19/2021 19:36,3,,,,,,,
32,9/19/2021 20:00,1,,,,,,,
32,9/19/2021 20:24,2,,,,,,,
1,9/19/2021 20:48,2,,,,,,,
11,9/19/2021 21:12,2,,,,,,,
16,9/19/2021 21:36,3,,,,,,,
2,9/19/2021 22:00,3,,,,,,,
33,9/19/2021 22:24,2,,,,,,,
33,9/19/2021 22:48,2,,,,,,,
15,9/19/2021 23:12,1,,,,,,,
2,9/19/2021 23:36,4,,,,,,,
14,9/20/2021 0:00,1,,,,,,,
3,9/20/2021 0:24,2,,,,,,,
13,9/20/2021 0:48,4,,,,,,,
31,9/20/2021 1:12,1,,,,,,,
17,9/20/2021 1:36,3,,,,,,,
21,9/20/2021 2:00,4,,,,,,,
1,9/20/2021 2:24,1,,,,,,,
26,9/20/2021 2:48,1,,,,,,,
26,9/20/2021 3:12,3,,,,,,,
8,9/20/2021 3:36,2,,,,,,,
2,9/20/2021 4:00,4,,,,,,,
3,9/20/2021 4:24,3,,,,,,,
1,9/20/2021 4:48,2,,,,,,,
16,9/20/2021 5:12,4,,,,,,,
2,9/20/2021 5:36,3,,,,,,,
18,9/20/2021 6:00,2,,,,,,,
24,9/20/2021 6:24,4,,,,,,,
32,9/20/2021 6:48,3,,,,,,,
14,9/20/2021 7:12,4,,,,,,,
7,9/20/2021 7:36,3,,,,,,,
22,9/20/2021 8:00,3,,,,,,,
29,9/20/2021 8:24,4,,,,,,,
1,9/20/2021 8:48,2,,,,,,,
21,9/20/2021 9:12,2,,,,,,,
22,9/20/2021 9:36,3,,,,,,,
20,9/20/2021 10:00,2,,,,,,,
19,9/20/2021 10:24,3,,,,,,,
38,9/20/2021 10:48,3,,,,,,,
15,9/20/2021 11:12,2,,,,,,,
8,9/20/2021 11:36,3,,,,,,,
22,9/20/2021 12:00,4,,,,,,,
1,9/20/2021 12:24,2,,,,,,,
33,9/20/2021 12:48,4,,,,,,,
37,9/20/2021 13:12,2,,,,,,,
22,9/20/2021 13:36,2,,,,,,,
26,9/20/2021 14:00,2,,,,,,,
24,9/20/2021 14:24,3,,,,,,,
13,9/20/2021 14:48,4,,,,,,,
18,9/20/2021 15:12,1,,,,,,,
6,9/20/2021 15:36,1,,,,,,,
1,9/20/2021 16:00,1,,,,,,,
33,9/20/2021 16:24,2,,,,,,,
31,9/20/2021 16:48,4,,,,,,,
10,9/20/2021 17:12,4,,,,,,,
3,9/20/2021 17:36,4,,,,,,,
23,9/20/2021 18:00,2,,,,,,,
16,9/20/2021 18:24,1,,,,,,,
12,9/20/2021 18:48,1,,,,,,,
9,9/20/2021 19:12,4,,,,,,,
25,9/20/2021 19:36,3,,,,,,,
20,9/20/2021 20:00,1,,,,,,,
7,9/20/2021 20:24,4,,,,,,,
6,9/20/2021 20:48,1,,,,,,,
15,9/20/2021 21:12,3,,,,,,,
2,9/20/2021 21:36,3,,,,,,,
26,9/20/2021 22:00,2,,,,,,,
36,9/20/2021 22:24,3,,,,,,,
18,9/20/2021 22:48,1,,,,,,,
28,9/20/2021 23:12,3,,,,,,,
3,9/20/2021 23:36,4,,,,,,,
24,9/21/2021 0:00,1,,,,,,,
11,9/21/2021 0:24,3,,,,,,,
1,9/21/2021 0:48,3,,,,,,,
38,9/21/2021 1:12,4,,,,,,,
28,9/21/2021 1:36,4,,,,,,,
13,9/21/2021 2:00,4,,,,,,,
7,9/21/2021 2:24,4,,,,,,,
22,9/21/2021 2:48,1,,,,,,,
35,9/21/2021 3:12,1,,,,,,,
39,9/21/2021 3:36,2,,,,,,,
37,9/21/2021 4:00,1,,,,,,,
11,9/21/2021 4:24,4,,,,,,,
1,9/21/2021 4:48,3,,,,,,,
18,9/21/2021 5:12,2,,,,,,,
35,9/21/2021 5:36,2,,,,,,,
22,9/21/2021 6:00,2,,,,,,,
25,9/21/2021 6:24,3,,,,,,,
15,9/21/2021 6:48,3,,,,,,,
12,9/21/2021 7:12,4,,,,,,,
15,9/21/2021 7:36,4,,,,,,,
9,9/21/2021 8:00,4,,,,,,,
10,9/21/2021 8:24,4,,,,,,,
33,9/21/2021 8:48,4,,,,,,,
5,9/21/2021 9:12,3,,,,,,,
8,9/21/2021 9:36,3,,,,,,,
2,9/21/2021 10:00,2,,,,,,,
15,9/21/2021 10:24,3,,,,,,,
15,9/21/2021 10:48,2,,,,,,,
31,9/21/2021 11:12,3,,,,,,,
11,9/21/2021 11:36,3,,,,,,,
27,9/21/2021 12:00,1,,,,,,,
15,9/21/2021 12:24,3,,,,,,,
29,9/21/2021 12:48,2,,,,,,,
17,9/21/2021 13:12,3,,,,,,,
32,9/21/2021 13:36,4,,,,,,,
2,9/21/2021 14:00,4,,,,,,,
18,9/21/2021 14:24,2,,,,,,,
29,9/21/2021 14:48,1,,,,,,,
35,9/21/2021 15:12,2,,,,,,,
4,9/21/2021 15:36,1,,,,,,,
36,9/21/2021 16:00,2,,,,,,,
26,9/21/2021 16:24,1,,,,,,,
8,9/21/2021 16:48,3,,,,,,,
8,9/21/2021 17:12,4,,,,,,,
3,9/21/2021 17:36,3,,,,,,,
8,9/21/2021 18:00,3,,,,,,,
28,9/21/2021 18:24,4,,,,,,,
14,9/21/2021 18:48,4,,,,,,,
1,9/21/2021 19:12,4,,,,,,,
30,9/21/2021 19:36,3,,,,,,,
36,9/21/2021 20:00,2,,,,,,,
2,9/21/2021 20:24,3,,,,,,,
1,9/21/2021 20:48,1,,,,,,,
20,9/21/2021 21:12,4,,,,,,,
13,9/21/2021 21:36,1,,,,,,,
18,9/21/2021 22:00,3,,,,,,,
39,9/21/2021 22:24,4,,,,,,,
21,9/21/2021 22:48,1,,,,,,,
25,9/21/2021 23:12,2,,,,,,,
27,9/21/2021 23:36,3,,,,,,,
35,9/22/2021 0:00,1,,,,,,,
2,9/22/2021 0:24,1,,,,,,,
38,9/22/2021 0:48,2,,,,,,,
17,9/22/2021 1:12,1,,,,,,,
34,9/22/2021 1:36,3,,,,,,,
40,9/22/2021 2:00,1,,,,,,,
29,9/22/2021 2:24,1,,,,,,,
38,9/22/2021 2:48,1,,,,,,,
4,9/22/2021 3:12,4,,,,,,,
36,9/22/2021 3:36,2,,,,,,,
7,9/22/2021 4:00,3,,,,,,,
12,9/22/2021 4:24,3,,,,,,,
13,9/22/2021 4:48,4,,,,,,,
16,9/22/2021 5:12,1,,,,,,,
30,9/22/2021 5:36,2,,,,,,,
19,9/22/2021 6:00,3,,,,,,,
20,9/22/2021 6:24,3,,,,,,,
7,9/22/2021 6:48,3,,,,,,,
20,9/22/2021 7:12,2,,,,,,,
31,9/22/2021 7:36,2,,,,,,,
34,9/22/2021 8:00,2,,,,,,,
6,9/22/2021 8:24,1,,,,,,,
37,9/22/2021 8:48,4,,,,,,,
40,9/22/2021 9:12,3,,,,,,,
12,9/22/2021 9:36,4,,,,,,,
26,9/22/2021 10:00,3,,,,,,,
2,9/22/2021 10:24,4,,,,,,,
15,9/22/2021 10:48,2,,,,,,,
21,9/22/2021 11:12,4,,,,,,,
13,9/22/2021 11:36,2,,,,,,,
26,9/22/2021 12:00,1,,,,,,,
8,9/22/2021 12:24,3,,,,,,,
6,9/22/2021 12:48,4,,,,,,,
31,9/22/2021 13:12,2,,,,,,,
36,9/22/2021 13:36,4,,,,,,,
37,9/22/2021 14:00,4,,,,,,,
11,9/22/2021 14:24,4,,,,,,,
10,9/22/2021 14:48,3,,,,,,,
39,9/22/2021 15:12,3,,,,,,,
1,9/22/2021 15:36,2,,,,,,,
27,9/22/2021 16:00,2,,,,,,,
25,9/22/2021 16:24,4,,,,,,,
26,9/22/2021 16:48,2,,,,,,,
33,9/22/2021 17:12,4,,,,,,,
37,9/22/2021 17:36,3,,,,,,,
39,9/22/2021 18:00,4,,,,,,,
5,9/22/2021 18:24,3,,,,,,,
38,9/22/2021 18:48,4,,,,,,,
33,9/22/2021 19:12,4,,,,,,,
32,9/22/2021 19:36,3,,,,,,,
21,9/22/2021 20:00,4,,,,,,,
16,9/22/2021 20:24,3,,,,,,,
23,9/22/2021 20:48,4,,,,,,,
36,9/22/2021 21:12,3,,,,,,,
19,9/22/2021 21:36,4,,,,,,,
17,9/22/2021 22:00,3,,,,,,,
25,9/22/2021 22:24,4,,,,,,,
34,9/22/2021 22:48,1,,,,,,,
40,9/22/2021 23:12,4,,,,,,,
13,9/22/2021 23:36,3,,,,,,,
24,9/23/2021 0:00,2,,,,,,,
32,9/23/2021 0:24,1,,,,,,,
22,9/23/2021 0:48,1,,,,,,,
4,9/23/2021 1:12,4,,,,,,,
11,9/23/2021 1:36,2,,,,,,,
10,9/23/2021 2:00,3,,,,,,,
15,9/23/2021 2:24,1,,,,,,,
32,9/23/2021 2:48,3,,,,,,,
31,9/23/2021 3:12,2,,,,,,,
16,9/23/2021 3:36,2,,,,,,,
20,9/23/2021 4:00,4,,,,,,,
40,9/23/2021 4:24,3,,,,,,,
27,9/23/2021 4:48,3,,,,,,,
38,9/23/2021 5:12,3,,,,,,,
26,9/23/2021 5:36,3,,,,,,,
21,9/23/2021 6:00,1,,,,,,,
16,9/23/2021 6:24,2,,,,,,,
38,9/23/2021 6:48,3,,,,,,,
5,9/23/2021 7:12,3,,,,,,,
15,9/23/2021 7:36,2,,,,,,,
16,9/23/2021 8:00,4,,,,,,,
30,9/23/2021 8:24,1,,,,,,,
21,9/23/2021 8:48,4,,,,,,,
6,9/23/2021 9:12,4,,,,,,,
11,9/23/2021 9:36,1,,,,,,,
38,9/23/2021 10:00,3,,,,,,,
33,9/23/2021 10:24,2,,,,,,,
25,9/23/2021 10:48,4,,,,,,,
8,9/23/2021 11:12,2,,,,,,,
1,9/23/2021 11:36,2,,,,,,,
33,9/23/2021 12:00,4,,,,,,,
23,9/23/2021 12:24,2,,,,,,,
26,9/23/2021 12:48,2,,,,,,,
16,9/23/2021 13:12,2,,,,,,,
11,9/23/2021 13:36,1,,,,,,,
11,9/23/2021 14:00,2,,,,,,,
23,9/23/2021 14:24,1,,,,,,,
28,9/23/2021 14:48,1,,,,,,,
20,9/23/2021 15:12,1,,,,,,,
32,9/23/2021 15:36,2,,,,,,,
4,9/23/2021 16:00,1,,,,,,,
16,9/23/2021 16:24,3,,,,,,,
16,9/23/2021 16:48,4,,,,,,,
11,9/23/2021 17:12,3,,,,,,,
14,9/23/2021 17:36,1,,,,,,,
27,9/23/2021 18:00,3,,,,,,,
9,9/23/2021 18:24,1,,,,,,,
30,9/23/2021 18:48,4,,,,,,,
12,9/23/2021 19:12,2,,,,,,,
18,9/23/2021 19:36,2,,,,,,,
16,9/23/2021 20:00,2,,,,,,,
16,9/23/2021 20:24,2,,,,,,,
12,9/23/2021 20:48,3,,,,,,,
34,9/23/2021 21:12,2,,,,,,,
31,9/23/2021 21:36,3,,,,,,,
7,9/23/2021 22:00,1,,,,,,,
33,9/23/2021 22:24,3,,,,,,,
12,9/23/2021 22:48,1,,,,,,,
39,9/23/2021 23:12,1,,,,,,,
8,9/23/2021 23:36,2,,,,,,,
31,9/24/2021 0:00,2,,,,,,,
12,9/24/2021 0:24,1,,,,,,,
19,9/24/2021 0:48,3,,,,,,,
7,9/24/2021 1:12,1,,,,,,,
32,9/24/2021 1:36,2,,,,,,,
37,9/24/2021 2:00,3,,,,,,,
16,9/24/2021 2:24,3,,,,,,,
16,9/24/2021 2:48,4,,,,,,,
5,9/24/2021 3:12,3,,,,,,,
7,9/24/2021 3:36,3,,,,,,,
31,9/24/2021 4:00,1,,,,,,,
38,9/24/2021 4:24,1,,,,,,,
22,9/24/2021 4:48,4,,,,,,,
33,9/24/2021 5:12,4,,,,,,,
14,9/24/2021 5:36,1,,,,,,,
8,9/24/2021 6:00,1,,,,,,,
14,9/24/2021 6:24,2,,,,,,,
8,9/24/2021 6:48,1,,,,,,,
31,9/24/2021 7:12,2,,,,,,,
15,9/24/2021 7:36,1,,,,,,,
12,9/24/2021 8:00,1,,,,,,,
38,9/24/2021 8:24,2,,,,,,,
38,9/24/2021 8:48,2,,,,,,,
35,9/24/2021 9:12,4,,,,,,,
27,9/24/2021 9:36,3,,,,,,,
4,9/24/2021 10:00,2,,,,,,,
22,9/24/2021 10:24,1,,,,,,,
14,9/24/2021 10:48,1,,,,,,,
12,9/24/2021 11:12,4,,,,,,,
19,9/24/2021 11:36,1,,,,,,,
19,9/24/2021 12:00,3,,,,,,,
3,9/24/2021 12:24,4,,,,,,,
29,9/24/2021 12:48,1,,,,,,,
28,9/24/2021 13:12,2,,,,,,,
37,9/24/2021 13:36,2,,,,,,,
20,9/24/2021 14:00,4,,,,,,,
3,9/24/2021 14:24,2,,,,,,,
28,9/24/2021 14:48,3,,,,,,,
11,9/24/2021 15:12,1,,,,,,,
16,9/24/2021 15:36,2,,,,,,,
28,9/24/2021 16:00,3,,,,,,,
5,9/24/2021 16:24,3,,,,,,,
5,9/24/2021 16:48,2,,,,,,,
11,9/24/2021 17:12,2,,,,,,,
37,9/24/2021 17:36,3,,,,,,,
2,9/24/2021 18:00,4,,,,,,,
14,9/24/2021 18:24,4,,,,,,,
18,9/24/2021 18:48,2,,,,,,,
15,9/24/2021 19:12,4,,,,,,,
28,9/24/2021 19:36,4,,,,,,,
16,9/24/2021 20:00,2,,,,,,,
26,9/24/2021 20:24,3,,,,,,,
24,9/24/2021 20:48,1,,,,,,,
38,9/24/2021 21:12,2,,,,,,,
6,9/24/2021 21:36,2,,,,,,,
13,9/24/2021 22:00,3,,,,,,,
37,9/24/2021 22:24,2,,,,,,,
26,9/24/2021 22:48,1,,,,,,,
32,9/24/2021 23:12,2,,,,,,,
23,9/24/2021 23:36,1,,,,,,,
33,9/25/2021 0:00,4,,,,,,,
10,9/25/2021 0:24,1,,,,,,,
27,9/25/2021 0:48,2,,,,,,,
7,9/25/2021 1:12,2,,,,,,,
12,9/25/2021 1:36,3,,,,,,,
40,9/25/2021 2:00,1,,,,,,,
9,9/25/2021 2:24,2,,,,,,,
23,9/25/2021 2:48,4,,,,,,,
13,9/25/2021 3:12,1,,,,,,,
26,9/25/2021 3:36,4,,,,,,,
29,9/25/2021 4:00,3,,,,,,,
28,9/25/2021 4:24,1,,,,,,,
2,9/25/2021 4:48,1,,,,,,,
29,9/25/2021 5:12,4,,,,,,,
37,9/25/2021 5:36,3,,,,,,,
9,9/25/2021 6:00,1,,,,,,,
32,9/25/2021 6:24,1,,,,,,,
33,9/25/2021 6:48,1,,,,,,,
29,9/25/2021 7:12,4,,,,,,,
28,9/25/2021 7:36,1,,,,,,,
20,9/25/2021 8:00,3,,,,,,,
30,9/25/2021 8:24,3,,,,,,,
2,9/25/2021 8:48,2,,,,,,,
30,9/25/2021 9:12,3,,,,,,,
28,9/25/2021 9:36,2,,,,,,,
14,9/25/2021 10:00,4,,,,,,,
35,9/25/2021 10:24,3,,,,,,,
14,9/25/2021 10:48,4,,,,,,,
1,9/25/2021 11:12,2,,,,,,,
7,9/25/2021 11:36,2,,,,,,,
12,9/25/2021 12:00,2,,,,,,,
6,9/25/2021 12:24,2,,,,,,,
10,9/25/2021 12:48,4,,,,,,,
33,9/25/2021 13:12,3,,,,,,,
11,9/25/2021 13:36,3,,,,,,,
30,9/25/2021 14:00,1,,,,,,,
19,9/25/2021 14:24,4,,,,,,,
17,9/25/2021 14:48,4,,,,,,,
10,9/25/2021 15:12,1,,,,,,,
20,9/25/2021 15:36,4,,,,,,,
2,9/25/2021 16:00,2,,,,,,,
33,9/25/2021 16:24,3,,,,,,,
30,9/25/2021 16:48,2,,,,,,,
2,9/25/2021 17:12,4,,,,,,,
2,9/25/2021 17:36,1,,,,,,,
32,9/25/2021 18:00,1,,,,,,,
37,9/25/2021 18:24,4,,,,,,,
25,9/25/2021 18:48,3,,,,,,,
4,9/25/2021 19:12,1,,,,,,,
24,9/25/2021 19:36,2,,,,,,,
9,9/25/2021 20:00,2,,,,,,,
15,9/25/2021 20:24,1,,,,,,,
39,9/25/2021 20:48,2,,,,,,,
31,9/25/2021 21:12,3,,,,,,,
16,9/25/2021 21:36,2,,,,,,,
7,9/25/2021 22:00,4,,,,,,,
13,9/25/2021 22:24,3,,,,,,,
35,9/25/2021 22:48,3,,,,,,,
33,9/25/2021 23:12,2,,,,,,,
28,9/25/2021 23:36,2,,,,,,,
40,9/26/2021 0:00,1,,,,,,,
39,9/26/2021 0:24,4,,,,,,,
4,9/26/2021 0:48,3,,,,,,,
21,9/26/2021 1:12,2,,,,,,,
23,9/26/2021 1:36,1,,,,,,,
38,9/26/2021 2:00,2,,,,,,,
31,9/26/2021 2:24,2,,,,,,,
34,9/26/2021 2:48,2,,,,,,,
12,9/26/2021 3:12,4,,,,,,,
8,9/26/2021 3:36,3,,,,,,,
7,9/26/2021 4:00,4,,,,,,,
5,9/26/2021 4:24,2,,,,,,,
33,9/26/2021 4:48,3,,,,,,,
38,9/26/2021 5:12,2,,,,,,,
36,9/26/2021 5:36,4,,,,,,,
8,9/26/2021 6:00,4,,,,,,,
27,9/26/2021 6:24,4,,,,,,,
26,9/26/2021 6:48,4,,,,,,,
26,9/26/2021 7:12,4,,,,,,,
19,9/26/2021 7:36,3,,,,,,,
21,9/26/2021 8:00,1,,,,,,,
26,9/26/2021 8:24,4,,,,,,,
26,9/26/2021 8:48,2,,,,,,,
18,9/26/2021 9:12,1,,,,,,,
35,9/26/2021 9:36,2,,,,,,,
36,9/26/2021 10:00,3,,,,,,,
27,9/26/2021 10:24,3,,,,,,,
10,9/26/2021 10:48,2,,,,,,,
16,9/26/2021 11:12,3,,,,,,,
29,9/26/2021 11:36,3,,,,,,,
15,9/26/2021 12:00,1,,,,,,,
1,9/26/2021 12:24,1,,,,,,,
38,9/26/2021 12:48,3,,,,,,,
4,9/26/2021 13:12,1,,,,,,,
27,9/26/2021 13:36,1,,,,,,,
40,9/26/2021 14:00,1,,,,,,,
20,9/26/2021 14:24,3,,,,,,,
12,9/26/2021 14:48,4,,,,,,,
37,9/26/2021 15:12,1,,,,,,,
17,9/26/2021 15:36,3,,,,,,,
11,9/26/2021 16:00,2,,,,,,,
17,9/26/2021 16:24,3,,,,,,,
21,9/26/2021 16:48,1,,,,,,,
6,9/26/2021 17:12,2,,,,,,,
12,9/26/2021 17:36,2,,,,,,,
24,9/26/2021 18:00,1,,,,,,,
33,9/26/2021 18:24,3,,,,,,,
31,9/26/2021 18:48,4,,,,,,,
7,9/26/2021 19:12,4,,,,,,,
2,9/26/2021 19:36,1,,,,,,,
12,9/26/2021 20:00,1,,,,,,,
24,9/26/2021 20:24,3,,,,,,,
32,9/26/2021 20:48,1,,,,,,,
21,9/26/2021 21:12,2,,,,,,,
37,9/26/2021 21:36,2,,,,,,,
16,9/26/2021 22:00,2,,,,,,,
39,9/26/2021 22:24,3,,,,,,,
35,9/26/2021 22:48,4,,,,,,,
24,9/26/2021 23:12,4,,,,,,,
19,9/26/2021 23:36,2,,,,,,,
17,9/27/2021 0:00,3,,,,,,,
2,9/27/2021 0:24,1,,,,,,,
20,9/27/2021 0:48,1,,,,,,,
38,9/27/2021 1:12,4,,,,,,,
24,9/27/2021 1:36,3,,,,,,,
27,9/27/2021 2:00,1,,,,,,,
9,9/27/2021 2:24,3,,,,,,,
2,9/27/2021 2:48,3,,,,,,,
15,9/27/2021 3:12,3,,,,,,,
34,9/27/2021 3:36,3,,,,,,,
34,9/27/2021 4:00,4,,,,,,,
35,9/27/2021 4:24,3,,,,,,,
7,9/27/2021 4:48,1,,,,,,,
18,9/27/2021 5:12,2,,,,,,,
39,9/27/2021 5:36,1,,,,,,,
25,9/27/2021 6:00,3,,,,,,,
25,9/27/2021 6:24,2,,,,,,,
31,9/27/2021 6:48,4,,,,,,,
22,9/27/2021 7:12,4,,,,,,,
14,9/27/2021 7:36,4,,,,,,,
29,9/27/2021 8:00,4,,,,,,,
10,9/27/2021 8:24,4,,,,,,,
40,9/27/2021 8:48,3,,,,,,,
26,9/27/2021 9:12,2,,,,,,,
36,9/27/2021 9:36,1,,,,,,,
19,9/27/2021 10:00,3,,,,,,,
29,9/27/2021 10:24,3,,,,,,,
8,9/27/2021 10:48,1,,,,,,,
2,9/27/2021 11:12,1,,,,,,,
12,9/27/2021 11:36,3,,,,,,,
18,9/27/2021 12:00,4,,,,,,,
14,9/27/2021 12:24,3,,,,,,,
35,9/27/2021 12:48,3,,,,,,,
40,9/27/2021 13:12,4,,,,,,,
23,9/27/2021 13:36,3,,,,,,,
28,9/27/2021 14:00,3,,,,,,,
16,9/27/2021 14:24,4,,,,,,,
30,9/27/2021 14:48,4,,,,,,,
22,9/27/2021 15:12,2,,,,,,,
6,9/27/2021 15:36,1,,,,,,,
37,9/27/2021 16:00,4,,,,,,,
16,9/27/2021 16:24,3,,,,,,,
25,9/27/2021 16:48,3,,,,,,,
15,9/27/2021 17:12,3,,,,,,,
30,9/27/2021 17:36,2,,,,,,,
21,9/27/2021 18:00,1,,,,,,,
28,9/27/2021 18:24,2,,,,,,,
36,9/27/2021 18:48,3,,,,,,,
25,9/27/2021 19:12,3,,,,,,,
16,9/27/2021 19:36,2,,,,,,,
10,9/27/2021 20:00,3,,,,,,,
24,9/27/2021 20:24,3,,,,,,,
3,9/27/2021 20:48,1,,,,,,,
3,9/27/2021 21:12,3,,,,,,,
17,9/27/2021 21:36,2,,,,,,,
4,9/27/2021 22:00,1,,,,,,,
37,9/27/2021 22:24,3,,,,,,,
40,9/27/2021 22:48,4,,,,,,,
40,9/27/2021 23:12,3,,,,,,,
38,9/27/2021 23:36,2,,,,,,,
19,9/28/2021 0:00,2,,,,,,,
3,9/28/2021 0:24,3,,,,,,,
5,9/28/2021 0:48,2,,,,,,,
24,9/28/2021 1:12,2,,,,,,,
12,9/28/2021 1:36,3,,,,,,,
20,9/28/2021 2:00,3,,,,,,,
10,9/28/2021 2:24,2,,,,,,,
12,9/28/2021 2:48,4,,,,,,,
38,9/28/2021 3:12,4,,,,,,,
40,9/28/2021 3:36,3,,,,,,,
20,9/28/2021 4:00,4,,,,,,,
33,9/28/2021 4:24,1,,,,,,,
5,9/28/2021 4:48,3,,,,,,,
8,9/28/2021 5:12,4,,,,,,,
7,9/28/2021 5:36,2,,,,,,,
39,9/28/2021 6:00,2,,,,,,,
1,9/28/2021 6:24,2,,,,,,,
20,9/28/2021 6:48,3,,,,,,,
15,9/28/2021 7:12,3,,,,,,,
20,9/28/2021 7:36,4,,,,,,,
38,9/28/2021 8:00,3,,,,,,,
12,9/28/2021 8:24,2,,,,,,,
6,9/28/2021 8:48,1,,,,,,,
20,9/28/2021 9:12,3,,,,,,,
40,9/28/2021 9:36,3,,,,,,,
34,9/28/2021 10:00,3,,,,,,,
17,9/28/2021 10:24,2,,,,,,,
10,9/28/2021 10:48,2,,,,,,,
22,9/28/2021 11:12,1,,,,,,,
16,9/28/2021 11:36,3,,,,,,,
5,9/28/2021 12:00,1,,,,,,,
28,9/28/2021 12:24,3,,,,,,,
29,9/28/2021 12:48,2,,,,,,,
37,9/28/2021 13:12,1,,,,,,,
23,9/28/2021 13:36,3,,,,,,,
5,9/28/2021 14:00,3,,,,,,,
2,9/28/2021 14:24,3,,,,,,,
2,9/28/2021 14:48,1,,,,,,,
19,9/28/2021 15:12,4,,,,,,,
21,9/28/2021 15:36,2,,,,,,,
8,9/28/2021 16:00,3,,,,,,,
28,9/28/2021 16:24,2,,,,,,,
13,9/28/2021 16:48,4,,,,,,,
7,9/28/2021 17:12,2,,,,,,,
1,9/28/2021 17:36,2,,,,,,,
15,9/28/2021 18:00,2,,,,,,,
33,9/28/2021 18:24,4,,,,,,,
1,9/28/2021 18:48,2,,,,,,,
5,9/28/2021 19:12,2,,,,,,,
4,9/28/2021 19:36,4,,,,,,,
39,9/28/2021 20:00,3,,,,,,,
16,9/28/2021 20:24,1,,,,,,,
31,9/28/2021 20:48,2,,,,,,,
7,9/28/2021 21:12,1,,,,,,,
33,9/28/2021 21:36,4,,,,,,,
11,9/28/2021 22:00,3,,,,,,,
31,9/28/2021 22:24,3,,,,,,,
23,9/28/2021 22:48,4,,,,,,,
21,9/28/2021 23:12,4,,,,,,,
37,9/28/2021 23:36,1,,,,,,,
9,9/29/2021 0:00,1,,,,,,,
5,9/29/2021 0:24,1,,,,,,,
21,9/29/2021 0:48,1,,,,,,,
39,9/29/2021 1:12,4,,,,,,,
1,9/29/2021 1:36,1,,,,,,,
20,9/29/2021 2:00,1,,,,,,,
26,9/29/2021 2:24,3,,,,,,,
20,9/29/2021 2:48,4,,,,,,,
16,9/29/2021 3:12,2,,,,,,,
23,9/29/2021 3:36,3,,,,,,,
34,9/29/2021 4:00,4,,,,,,,
17,9/29/2021 4:24,1,,,,,,,
34,9/29/2021 4:48,4,,,,,,,
39,9/29/2021 5:12,1,,,,,,,
9,9/29/2021 5:36,4,,,,,,,
39,9/29/2021 6:00,3,,,,,,,
21,9/29/2021 6:24,1,,,,,,,
9,9/29/2021 6:48,4,,,,,,,
39,9/29/2021 7:12,2,,,,,,,
15,9/29/2021 7:36,1,,,,,,,
30,9/29/2021 8:00,4,,,,,,,
21,9/29/2021 8:24,2,,,,,,,
16,9/29/2021 8:48,3,,,,,,,
21,9/29/2021 9:12,1,,,,,,,
4,9/29/2021 9:36,2,,,,,,,
23,9/29/2021 10:00,4,,,,,,,
32,9/29/2021 10:24,4,,,,,,,
33,9/29/2021 10:48,1,,,,,,,
36,9/29/2021 11:12,3,,,,,,,
8,9/29/2021 11:36,1,,,,,,,
28,9/29/2021 12:00,3,,,,,,,
21,9/29/2021 12:24,4,,,,,,,
29,9/29/2021 12:48,1,,,,,,,
4,9/29/2021 13:12,4,,,,,,,
21,9/29/2021 13:36,4,,,,,,,
30,9/29/2021 14:00,1,,,,,,,
14,9/29/2021 14:24,3,,,,,,,
35,9/29/2021 14:48,1,,,,,,,
40,9/29/2021 15:12,3,,,,,,,
6,9/29/2021 15:36,3,,,,,,,
27,9/29/2021 16:00,2,,,,,,,
12,9/29/2021 16:24,1,,,,,,,
26,9/29/2021 16:48,1,,,,,,,
13,9/29/2021 17:12,1,,,,,,,
26,9/29/2021 17:36,3,,,,,,,
12,9/29/2021 18:00,4,,,,,,,
14,9/29/2021 18:24,4,,,,,,,
24,9/29/2021 18:48,1,,,,,,,
10,9/29/2021 19:12,3,,,,,,,
2,9/29/2021 19:36,1,,,,,,,
35,9/29/2021 20:00,4,,,,,,,
40,9/29/2021 20:24,4,,,,,,,
34,9/29/2021 20:48,4,,,,,,,
25,9/29/2021 21:12,1,,,,,,,
40,9/29/2021 21:36,3,,,,,,,
24,9/29/2021 22:00,3,,,,,,,
18,9/29/2021 22:24,2,,,,,,,
22,9/29/2021 22:48,1,,,,,,,
37,9/29/2021 23:12,3,,,,,,,
34,9/29/2021 23:36,3,,,,,,,
36,9/30/2021 0:00,1,,,,,,,
27,9/30/2021 0:24,4,,,,,,,
1,9/30/2021 0:48,4,,,,,,,
